id,Title,Tag,State,Open Date,Close Date
2514,b'ARCH for Quadro P1000',[],open,2022-01-27T09:04:20Z,
2513,b'1',[],open,2022-01-26T09:31:23Z,
2512,b'Your own hardware neuroaccelerator',[],open,2022-01-26T08:39:46Z,
2511,b'cdjtop',[],open,2022-01-20T09:32:38Z,
2510,b'opencv_contrib not found when linking with darknet?',[],open,2022-01-09T15:35:03Z,
2509,b'I have problem in versions.',[],open,2022-01-07T20:28:38Z,
2508,"b'Darknet error location: ./src/dark_cuda.c, cuda_make_array, line #498 Cuda malloc failed: No such file or directory'",[],open,2021-12-29T07:51:44Z,
2507,b'how to calculate yolo parameter size',[],open,2021-12-26T08:34:04Z,
2506,b'Train YOLO v1 Tiny on COCO',[],closed,2021-12-22T18:34:57Z,2021-12-25T10:01:52Z
2505,"b""fatal error: 'opencv2/core/version.hpp' file not found""",[],open,2021-12-19T10:00:17Z,
2504,b'darknet - update to compile on Debian 11',[],open,2021-12-16T20:10:32Z,
2503,b'Update coco.names',[],open,2021-12-15T09:35:38Z,
2502,b'Python3 Compact',[],closed,2021-12-13T04:51:30Z,2021-12-13T04:57:33Z
2501,b'Problem Occurs when I tried to detection on videos',[],open,2021-12-11T08:21:38Z,
2500,b'Real-Time streaming input',[],open,2021-12-10T09:33:07Z,
2499,"b'yolov3 darknet error when subdivisions lower than batch ""cuDNN Error: CUDNN_STATUS_EXECUTION_FAILED""'",[],open,2021-12-10T08:54:51Z,
2498,b'How to create .names file for custom detection',[],open,2021-12-09T11:49:47Z,
2497,b'Setting up Camera frame rate does not impact Yolo FPS detection',[],open,2021-11-30T15:09:47Z,
2496,b'how to change name predictions.jpg',[],open,2021-11-27T09:34:30Z,
2495,b'Neural Network taking black screenshots/ top left corner of screen',[],open,2021-11-19T15:06:37Z,
2494,"b'For the love of god, Comment the spaghetti!'",[],open,2021-11-14T10:45:06Z,
2493,b'How are .weights files made?',[],open,2021-11-11T04:52:01Z,
2492,b'Apple SOC Neural Engine support?',[],open,2021-11-04T01:39:00Z,
2491,"b""There's no bounding box when I tested darknet pre-trained model (NO-DETECTION RESULT)""",[],open,2021-11-02T07:13:46Z,
2490,b'Did i perform the training properly?',[],open,2021-10-25T02:26:27Z,
2489,b'Would it be possible to skip frames and only detect 1 FPS for videos?',[],open,2021-10-11T08:40:12Z,
2488,b'Transfer Learn Some categories',[],open,2021-10-05T18:08:48Z,
2487,b'is there a way to detect only the biggest object on the screen in yolo ',[],open,2021-10-03T06:56:54Z,
2486,b'How to merge Two yolo model train on different datasets ?',[],open,2021-10-01T11:40:16Z,
2485,b'How to choose the best matched anchor box ?',[],open,2021-09-27T16:02:51Z,
