id,Title,Tag,State,Open Date,Close Date
656,b'explanation of Siamese neural network',[],open,2022-01-21T12:23:05Z,
655,b'How to get explanations for all classes',[],open,2022-01-18T19:33:29Z,
654,b'active sampling strategy',[],open,2022-01-14T13:42:13Z,
653,b'Configuring with cosine_similarity and tf_idf',[],open,2021-12-29T05:21:50Z,
652,b'Using LIME with sklearn pipelines',[],open,2021-12-08T02:33:36Z,
651,b'OOM with Bert Tokenizer',[],open,2021-11-24T16:00:38Z,
650,b'Error while importing lime in a custom created pip package',[],closed,2021-11-19T08:34:11Z,2021-11-21T12:59:04Z
649,b'regression explanation intercept has duplicated values',[],open,2021-11-17T18:31:14Z,
648,b'LimeTextExplainer: Why are the samples created by removing words only?',[],open,2021-11-12T10:40:55Z,
647,b'Prediction probabilities inconsistent',[],closed,2021-11-11T16:00:26Z,2021-11-18T10:16:56Z
646,b'Enable parallel processing for serializable models ',[],open,2021-10-19T11:55:09Z,
645,b'Support for Snips model with bengali dataset',[],open,2021-10-14T11:43:41Z,
644,b'Follow up question on #570',[],open,2021-10-10T12:33:49Z,
643,b'combine tabular and text explainer',[],open,2021-09-28T17:11:05Z,
642,"b'TypeError: list indices must be integers or slices, not tuple"".'",[],open,2021-09-23T09:01:58Z,
641,b'IndexError: index unknown_value is out of bounds for axis 0 with size len(categorical_names)',[],open,2021-09-08T15:45:40Z,
640,b'not replied!',[],closed,2021-09-05T11:34:06Z,2021-09-07T05:03:48Z
639,b'How to obtain regression model prediction using lime explanations?',[],open,2021-09-02T17:00:01Z,
638,b'Applying to LIME to tree based data',[],open,2021-09-01T03:57:53Z,
637,b'LIME Image Explainer Issue',[],open,2021-08-29T07:18:00Z,
636,b'sample_around_instance =True',[],open,2021-08-26T18:05:28Z,
635,b'KeyError: 4',[],open,2021-08-26T14:38:49Z,
634,"b""LimeImageExplainer, binary classification, KeyError: 'Label not in explanation'""",[],closed,2021-08-12T16:31:43Z,2021-08-16T16:24:35Z
633,b'show_in_notebook() flips positive/negative values when labels or top_labels is specified',[],closed,2021-08-08T07:58:49Z,2021-08-10T17:45:59Z
632,b'LIME time consumption',[],closed,2021-08-04T02:33:54Z,2021-08-10T17:39:21Z
631,b'ISSUES: Problem related LIME Xai implementation in tabular form dataset for multiclass classification.',[],closed,2021-08-01T19:34:33Z,2021-08-10T17:36:59Z
630,b'LIME for RNN - padding (dummy) records',[],closed,2021-07-31T22:55:46Z,2021-08-10T17:35:40Z
629,b'Queries regarding distance function',[],closed,2021-07-31T15:36:32Z,2021-08-10T17:34:41Z
628,b'Lime is only using the first probability to generate results',[],closed,2021-07-28T10:51:34Z,2021-07-29T23:19:38Z
627,b'Small fix for error when labels are non-integer',[],closed,2021-07-28T04:15:54Z,2021-07-29T23:16:17Z
